post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;text_description_length;sentence_length_in_the_description;Bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments
129730;YourApparel for iOS;1.0;2;Yes;90;26/06/2018;27/06/2018 00:00:00;Wednesday;No;No;No;Short;Medium;No;No;Short;No;No;No;Yes;1;No;No;Yes;419752;Angie;Yes;No;Low;Few;Yes;419752;Angie;Yes;No;Low;Yes
129737;Earsafe 👂🔊;1.0;3;No;11;27/06/2018;27/06/2018 00:02:47;Wednesday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1054127;Kristóf Dombi;Yes;Yes;Low;Few;No;1054127;Kristóf Dombi;Yes;Yes;Low;Yes
129742;Ping Man;1.0;4;Yes;210;27/06/2018;27/06/2018 01:29:26;Wednesday;Yes;No;No;Medium;Short;No;Yes;Medium;No;No;No;Yes;2;No;No;Yes;309719;Marie Denis;Yes;Yes;Low;Few;Yes;178935;Vincent Denise;Yes;Yes;Low;Yes
129743;DocuPop;1.0;3;No;6;27/06/2018;27/06/2018 00:42:44;Wednesday;Yes;No;No;Medium;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;680400;Tim van Dalen;Yes;No;Low;Few;No;803451;Yoran Sturkenboom;No;No;Low;No
129744;TitanEmbeds;1.0;4;No;5;27/06/2018;27/06/2018 00:47:48;Wednesday;Yes;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1331097;EndenDragon;Yes;Yes;Low;Few;No;1331097;EndenDragon;Yes;Yes;Low;No
129747;Mnmllist;1.0;1;Yes;478;27/06/2018;27/06/2018 03:44:10;Wednesday;Yes;No;No;Short;Medium;No;No;Short;No;No;No;No;0;No;No;Yes;277139;Manu;Yes;Yes;Low;Few;Yes;1335210;Carl MH Barenbrug;Yes;Yes;Low;No
129750;Orcaso 2.0;2.0 ;5;Yes;193;27/06/2018;27/06/2018 02:49:19;Wednesday;Yes;No;No;Long;Medium;No;No;Medium;No;No;No;Yes;1;No;No;No;1297420;Deepak kumar;Yes;Yes;Low;Few;Yes;1297420;Deepak kumar;Yes;Yes;Low;Yes
129752;Monster Messenger;1.0;5;Yes;40;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1331844;Jérôme SERRE;No;No;Low;Few;Yes;493206;Lucie Allavena;Yes;No;Low;No
129753;Progression FYI;1.0;2;No;2;27/06/2018;27/06/2018 01:54:03;Wednesday;Yes;No;No;Medium;Long;No;No;Long;No;No;No;No;0;No;No;No;709481;Avi Ashkenazi;Yes;Yes;Low;Few;No;80058;Jonny Burch;Yes;Yes;Low;No
129755;Binary Converter;1.0;4;No;3;27/06/2018;27/06/2018 02:24:30;Wednesday;Yes;No;No;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;262544;Sylvain Saurel;Yes;Yes;Low;Satisfactory;No;262544;Sylvain Saurel;Yes;Yes;Low;No
129759;GoldenHour.One 2.0;2.0 ;3;Yes;162;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Medium;Short;No;No;Long;No;Yes;No;No;0;No;No;No;619940;Hana Blackbird;Yes;No;Low;Few;Yes;619940;Hana Blackbird;Yes;No;Low;Yes
129764;NOVA — MMORTS;1.0;2;No;3;27/06/2018;27/06/2018 04:29:45;Wednesday;Yes;No;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1097095;Cheikh Seck;No;No;Low;Few;No;1097095;Cheikh Seck;No;No;Low;No
129773;the Forge;1.0;8;No;10;27/06/2018;27/06/2018 06:14:08;Wednesday;Yes;No;No;Short;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;1304597;Christopher Washburn;No;Yes;Low;Few;No;1304597;Christopher Washburn;No;Yes;Low;No
129775;TrendSpider;1.0;3;No;3;27/06/2018;27/06/2018 06:28:37;Wednesday;Yes;No;No;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;1332177;Dan Ushman;No;Yes;Low;Few;No;1332177;Dan Ushman;No;Yes;Low;No
129776;Teampage;2.0;1;Yes;309;02/07/2018;02/07/2018 00:02:00;Monday;Yes;Yes;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;4877;Yvo Schaap;Yes;Yes;Low;Satisfactory;Yes;4877;Yvo Schaap;Yes;Yes;Low;Yes
129777;Pixelgram;1.0;2;No;119;27/06/2018;27/06/2018 07:00:11;Wednesday;Yes;No;No;Long;Medium;No;No;Medium;No;No;No;Yes;1;No;No;No;1322172;John Bukhinchenko;No;No;Low;Few;No;1322172;John Bukhinchenko;No;No;Low;Yes
129778;How We Crafted Art Magazine;1.0;4;Yes;50;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;115336;Emil Villumsen;Yes;Yes;Low;Few;Yes;115336;Emil Villumsen;Yes;Yes;Low;Yes
129779;DUO by Mobile Pixels;1.0;1;Yes;123;27/06/2018;27/06/2018 07:05:37;Wednesday;Yes;No;No;Short;Short;No;No;Short;No;No;No;Yes;5;No;No;No;270;Joel Andren;Yes;Yes;Low;Few;Yes;1334777;Jack Yao;Yes;No;Low;Yes
129780;Dita Grotesk Mono;1.0;4;No;3;27/06/2018;27/06/2018 07:18:04;Wednesday;Yes;No;No;Long;Short;No;No;Long;No;No;Yes;No;0;No;No;No;943291;Sujan Sundareswaran;Yes;Yes;Low;Few;No;943291;Sujan Sundareswaran;Yes;Yes;Low;No
129783;Microlearn;1.0;1;No;3;27/06/2018;27/06/2018 07:31:24;Wednesday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1329344;Niels Albjerg Kristiansen;No;Yes;Low;Few;No;1329344;Niels Albjerg Kristiansen;No;Yes;Low;No
129785;123Qwerty;1.0;2;No;3;27/06/2018;27/06/2018 08:06:56;Wednesday;Yes;No;No;Long;Short;No;No;Short;No;No;No;No;0;No;No;No;1058793;Ralph Lasry;No;No;Low;Few;No;1334889;Joseph Tesler;Yes;No;Low;No
129786;Do You Have Big Dick Energy?;1.0;1;No;3;27/06/2018;27/06/2018 08:15:03;Wednesday;Yes;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;195055;Daniel Greenberg;Yes;Yes;Low;Satisfactory;No;195055;Daniel Greenberg;Yes;Yes;Low;Yes
129787;Backlinko;1.0;3;No;3;27/06/2018;27/06/2018 08:43:46;Wednesday;Yes;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;989962;Afshana Diya;Yes;Yes;Low;Few;No;249657;Brian Dean;Yes;Yes;Low;No
129791;Brush Ninja;1.0;2;Yes;260;28/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;Yes;3591;Ugur Kaner;Yes;Yes;Low;Few;Yes;88447;Ben Gillbanks;Yes;Yes;Low;Yes
129795;Gargantuan Orangutan;1.0;1;No;5;27/06/2018;27/06/2018 09:28:10;Wednesday;No;No;No;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;1314480;Jay Kellett;No;Yes;Low;Few;Yes;1314480;Jay Kellett;No;Yes;Low;No
129798;LrTag;1.0;3;No;2;27/06/2018;27/06/2018 11:16:01;Wednesday;No;No;No;Short;Short;No;No;Long;No;No;No;Yes;1;No;No;No;322090;Dan Osipov;Yes;Yes;Low;Few;No;322090;Dan Osipov;Yes;Yes;Low;No
129800;AdLottery;1.0;2;Yes;39;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;Yes;459552;Bojan Savikj;Yes;No;Low;Few;Yes;97013;Marcus;Yes;Yes;Low;Yes
129801;Pop Charts: 100 Iconic Song Lyrics Visualized;1.0;3;No;7;27/06/2018;27/06/2018 14:21:28;Wednesday;No;No;No;Short;Short;Yes;Yes;Long;No;No;No;Yes;1;No;No;No;820835;David Klein;No;No;Low;Few;No;1244247;Katrina McHugh;Yes;Yes;Low;No
129803;Presentations 2.0;2.0 ;3;Yes;139;28/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;Yes;4;No;No;Yes;978323;Sandip Patel;Yes;Yes;Low;Few;Yes;978323;Sandip Patel;Yes;Yes;Low;Yes
129804;Authenticating.com;1.0;2;No;3;27/06/2018;27/06/2018 16:58:53;Wednesday;No;No;No;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;118847;Steven Ward;Yes;Yes;Low;Few;No;118847;Steven Ward;Yes;Yes;Low;No
129805;2 Redesign Transformations every day;1.0;1;Yes;148;28/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;Long;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1103354;Akram Art;No;No;Low;Few;Yes;1103354;Akram Art;No;No;Low;No
129807;HoroscopeDaily;1.0;2;No;3;27/06/2018;27/06/2018 18:08:53;Wednesday;No;No;No;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1330596;Christian Oluchukwu;No;No;Low;Few;No;1330596;Christian Oluchukwu;No;No;Low;No
129809;The Fidj;1.0;7;Yes;23;27/06/2018;28/06/2018 02:49:19;Thursday;Yes;No;No;Long;Short;No;No;Long;No;Yes;No;No;0;No;No;No;670375;Josh Sears;No;Yes;Low;Few;No;670375;Josh Sears;No;Yes;Low;No
129810;Passingnotes;1.0;4;No;4;27/06/2018;27/06/2018 19:45:07;Wednesday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;845408;Miguel Stevens;No;Yes;Low;Few;No;109113;Miguel Stevens;Yes;Yes;Low;No
129813;Instagram Lite;1.0;3;Yes;121;28/06/2018;28/06/2018 03:23:41;Thursday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;989962;Afshana Diya;Yes;Yes;Low;Few;Yes;717671;Mike Krieger;No;No;Low;No
129816;IGTV Video Resizer;1.0;3;Yes;117;28/06/2018;28/06/2018 01:23:15;Thursday;Yes;No;No;Short;Short;No;No;Short;No;No;No;Yes;1;No;No;No;148824;Kovács Máté;Yes;Yes;Low;Few;Yes;148824;Kovács Máté;Yes;Yes;Low;Yes
129817;Cryptobroom;1.0;1;Yes;35;28/06/2018;28/06/2018 04:11:14;Thursday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1010154;Tim Van de Vathorst;No;Yes;Low;Few;Yes;1010154;Tim Van de Vathorst;No;Yes;Low;Yes
129818;💰Millennial Money Management;1.0;1;No;8;28/06/2018;28/06/2018 00:02:34;Thursday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;Yes;1301425;Kieran Glover 💻;Yes;Yes;Low;Few;Yes;892242;Kieran Glover;Yes;Yes;Low;No
129819;shotsnapp;1.0;2;Yes;798;28/06/2018;28/06/2018 02:01:04;Thursday;Yes;No;No;Short;Medium;No;No;Medium;No;No;No;Yes;1;No;No;Yes;80321;Gaddafi Rusli;Yes;Yes;Low;Few;Yes;80321;Gaddafi Rusli;Yes;Yes;Low;Yes
129820;Fonty;1.0;5;Yes;388;28/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;Yes;1333005;Радина Иванова;No;No;Low;Few;Yes;1342197;Peter StJ;Yes;No;Low;No
129824;Timekit for iOS;1.0;2;Yes;163;28/06/2018;28/06/2018 00:06:21;Thursday;Yes;No;No;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;11885;Jesper Klingenberg;Yes;Yes;Low;Few;Yes;11885;Jesper Klingenberg;Yes;Yes;Low;Yes
129825;GitKraken Glo Boards;1.0;3;Yes;148;28/06/2018;28/06/2018 01:52:49;Thursday;Yes;No;No;Medium;Medium;No;No;Long;No;Yes;Yes;Yes;5;No;No;No;60049;Sara (Breeding) Stamas;Yes;Yes;Low;Few;Yes;47992;Hamid Shojaee;Yes;Yes;Low;No
129829;Beezee;1.0;3;Yes;169;28/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Long;Medium;No;No;Short;No;No;No;No;0;No;No;Yes;1193634;Mark Vosmann;Yes;No;Low;Few;Yes;1193634;Mark Vosmann;Yes;No;Low;Yes
129831;CNVS 2.0;2.0 ;5;Yes;359;28/06/2018;28/06/2018 03:55:33;Thursday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;20713;Ivo Dimitrov;Yes;Yes;Low;Few;Yes;20713;Ivo Dimitrov;Yes;Yes;Low;Yes
129835;Rounds For Time;1.0;1;Yes;29;28/06/2018;28/06/2018 03:53:06;Thursday;Yes;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;7480;Gonzalo Sanchez;Yes;Yes;Low;Few;Yes;7480;Gonzalo Sanchez;Yes;Yes;Low;No
129837;Fuse Balls;1.0;3;Yes;43;28/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Medium;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;151011;Dilmer Valecillos;Yes;Yes;Low;Satisfactory;Yes;151011;Dilmer Valecillos;Yes;Yes;Low;Yes
129838;Things To Read Online;1.0;1;No;7;28/06/2018;28/06/2018 01:51:07;Thursday;Yes;No;No;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;No;277139;Manu;Yes;Yes;Low;Few;Yes;277139;Manu;Yes;Yes;Low;Yes
129839;Pathways Pain Relief;1.0;1;No;3;28/06/2018;28/06/2018 01:58:24;Thursday;Yes;No;No;Long;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;No;1331857;Sandip Sekhon;No;No;Low;Few;No;1331857;Sandip Sekhon;No;No;Low;No
129841;ClapperX;1.0;4;No;2;28/06/2018;28/06/2018 03:08:11;Thursday;Yes;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;1330493;Warren Masilamony;No;No;Low;Few;No;1330493;Warren Masilamony;No;No;Low;No
129842;Founder Coffee ☕ - startup podcast by Salesflare;1.0;5;Yes;402;28/06/2018;28/06/2018 03:52:20;Thursday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;Yes;2;No;No;No;28910;Des Traynor;Yes;Yes;Good;Satisfactory;Yes;443829;Jeroen Corthout ☕;Yes;Yes;Low;Yes
129843;WhiteRabbit;1.0;2;Yes;47;28/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1092370;David Domingues;Yes;Yes;Low;Few;Yes;1092370;David Domingues;Yes;Yes;Low;Yes
129846;V-WHITE;1.0;0;Yes;54;28/06/2018;28/06/2018 03:47:44;Thursday;Yes;No;No;Short;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;79;Kevin William David;Yes;Yes;Low;Satisfactory;Yes;1285323;Lillian Xue;Yes;No;Low;No
129847;UserFeedback;1.0;4;No;3;28/06/2018;28/06/2018 04:12:48;Thursday;Yes;No;No;Long;Medium;No;Yes;Long;No;No;No;No;0;No;No;No;980540;Theo van der Zee;Yes;Yes;Low;Few;No;980540;Theo van der Zee;Yes;Yes;Low;Yes
129848;TAGS.sketch;1.0;1;No;4;28/06/2018;28/06/2018 04:33:40;Thursday;Yes;No;No;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;1059850;Fabian Frey;Yes;Yes;Low;Few;No;1059850;Fabian Frey;Yes;Yes;Low;No
129850;WP Super Slider;1.0;4;No;3;28/06/2018;28/06/2018 05:55:38;Thursday;Yes;No;No;Long;Medium;No;No;Short;No;No;No;Yes;2;No;No;No;989962;Afshana Diya;Yes;Yes;Low;Few;No;1336373;Kamal Hossain Shajal;Yes;Yes;Low;No
129854;World Cup 2018 CLI dashboard;1.0;3;Yes;343;28/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Medium;Medium;No;No;Short;Yes;No;No;Yes;1;No;No;No;309782;Cédric Blondeau;Yes;Yes;Low;Few;Yes;309782;Cédric Blondeau;Yes;Yes;Low;Yes
129856;Insoundnia 🌙;1.0;4;No;14;28/06/2018;28/06/2018 07:11:44;Thursday;Yes;No;No;Long;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1332977;Wahyu Putra;No;No;Low;Few;Yes;1336464;Wahyu Putra;Yes;Yes;Low;No
129857;Rype Russian 🇷🇺🇷🇺🇷🇺;1.0;5;No;3;28/06/2018;28/06/2018 07:17:22;Thursday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;19078;Sean Kim;Yes;Yes;Low;Satisfactory;No;19078;Sean Kim;Yes;Yes;Low;No
129864;3 Step Reset;1.0;0;No;7;28/06/2018;28/06/2018 09:19:04;Thursday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;65308;Keith Barney;Yes;Yes;Low;Few;Yes;65308;Keith Barney;Yes;Yes;Low;No
129865;NativeAI Publisher Analytics;1.0;2;No;3;28/06/2018;28/06/2018 09:24:55;Thursday;No;No;No;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;1333541;Karthik Balachander;Yes;Yes;Low;Few;No;66126;Roman Karachinsky;Yes;Yes;Low;No
129867;POP AR;1.0;4;No;3;28/06/2018;28/06/2018 09:43:50;Thursday;No;No;No;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;1316634;Gwan Yip;No;Yes;Low;Few;No;1316634;Gwan Yip;No;Yes;Low;No
129868;Try Cereals;1.0;7;Yes;349;28/06/2018;06/07/2018 00:00:00;Friday;No;No;No;Long;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;No;92283;Divyansh Patel;Yes;Yes;Low;Few;Yes;1294035;Hugo Villain;Yes;Yes;Low;Yes
129871;A Quiet Place Detector;1.0;3;No;4;28/06/2018;28/06/2018 09:59:26;Thursday;No;No;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;77498;Lee Martin;Yes;Yes;Low;Few;No;77498;Lee Martin;Yes;Yes;Low;No
129873;Ads Transparency Center;1.0;2;No;4;28/06/2018;28/06/2018 10:56:01;Thursday;No;No;No;Short;Medium;No;No;Medium;No;No;No;Yes;3;No;No;No;840970;Sam Schmir;Yes;No;Low;Few;No;348647;Jack;Yes;No;Good;No
129875;Stickman World;1.0;5;No;3;28/06/2018;28/06/2018 11:24:03;Thursday;No;No;No;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;151011;Dilmer Valecillos;Yes;Yes;Low;Satisfactory;No;151011;Dilmer Valecillos;Yes;Yes;Low;Yes
129876;Owlorbit Trill;1.0;3;Yes;40;28/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;Yes;No;Yes;86099;Tim Nuwin;Yes;No;Low;Few;Yes;86099;Tim Nuwin;Yes;No;Low;Yes
129877;CTR.TOOLS;1.0;1;No;2;28/06/2018;28/06/2018 12:35:35;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;499779;Torbjørn Flensted;Yes;Yes;Low;Few;No;499779;Torbjørn Flensted;Yes;Yes;Low;No
129878;GoodGrids;1.0;3;No;4;28/06/2018;28/06/2018 12:47:47;Thursday;No;No;No;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;715649;Krystian Cybulski;No;No;Low;Few;No;715649;Krystian Cybulski;No;No;Low;Yes
129881;The Secret Life of Forest Animals;1.0;2;No;6;28/06/2018;28/06/2018 13:29:10;Thursday;No;No;No;Short;Medium;No;No;Short;No;Yes;No;No;0;No;No;No;1327640;Petar Petrov;Yes;Yes;Low;Few;No;1332111;Stremena Tuzsuzova;No;No;Low;No
129883;FantasyFit;1.0;3;Yes;81;29/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;No;989721;Saw;Yes;Yes;Low;Few;Yes;989721;Saw;Yes;Yes;Low;Yes
129886;Syndicate App;1.0;3;No;2;28/06/2018;28/06/2018 15:57:24;Thursday;No;No;No;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;No;828554;Jon Lunsford;Yes;Yes;Low;Few;No;828554;Jon Lunsford;Yes;Yes;Low;No
129887;Light.Legal;1.0;3;No;4;28/06/2018;28/06/2018 16:56:19;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1321167;Amy Barker;No;Yes;Low;Few;Yes;1321167;Amy Barker;No;Yes;Low;No
129888;Hidden Streams;1.0;1;Yes;21;28/06/2018;29/06/2018 02:09:35;Friday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1324681;Felipe Rodrigues;Yes;No;Low;Few;No;1324681;Felipe Rodrigues;Yes;No;Low;No
129891;Real-Time crowd for WordPress/WooCommerce;1.0;1;No;3;28/06/2018;28/06/2018 18:16:13;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;821120;Lev;Yes;Yes;Low;Few;No;821120;Lev;Yes;Yes;Low;No
129892;IvyPay;1.0;1;No;2;28/06/2018;28/06/2018 18:48:16;Thursday;No;No;No;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;1261127;Harry Tucker;No;No;Low;Few;Yes;61191;Dean Pham;Yes;No;Low;No
129895;TopPlay;2.0;3;Yes;32;29/06/2018;29/06/2018 08:00:00;Friday;Yes;No;No;Long;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;No;1249409;Matt Jensen;Yes;Yes;Low;Few;Yes;55447;Michael Dihardja;Yes;No;Low;No
129897;Figma 101 by Designlab;1.0;3;Yes;307;28/06/2018;28/06/2018 21:21:08;Thursday;No;No;No;Medium;Short;No;No;Long;No;No;No;Yes;4;No;No;No;37;Harish Venkatesan;Yes;Yes;Low;Few;No;37;Harish Venkatesan;Yes;Yes;Low;Yes
129899;Listen Notes 3.0;3.0 ;3;Yes;208;28/06/2018;29/06/2018 02:12:14;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;33721;Wenbin Fang;Yes;Yes;Low;Few;Yes;33721;Wenbin Fang;Yes;Yes;Low;Yes
129901;HelpScout Beacon : Live Chat;1.0;2;No;3;28/06/2018;28/06/2018 22:22:17;Thursday;No;No;No;Short;Short;No;No;Short;No;No;No;Yes;1;No;No;No;989962;Afshana Diya;Yes;Yes;Low;Few;No;6702;Nick Francis;Yes;Yes;Low;No
129906;Mixmind [v2.0];2.0 ;1;No;5;29/06/2018;29/06/2018 00:03:09;Friday;Yes;No;No;Medium;Long;No;No;Short;No;Yes;No;Yes;2;No;No;No;1106396;Felipe Grinsztajn;No;No;Low;Few;No;1106396;Felipe Grinsztajn;No;No;Low;No
129907;ConcourseQ;1.0;1;Yes;56;29/06/2018;29/06/2018 02:36:07;Friday;Yes;No;No;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;No;9297;Divraj;Yes;Yes;Low;Few;No;499948;scott;Yes;Yes;Low;No
129908;CryptoGAG;1.0;3;No;6;29/06/2018;29/06/2018 00:34:13;Friday;Yes;No;No;Medium;Medium;No;No;Short;No;Yes;No;No;0;No;No;No;1325582;CryptoGAG;Yes;Yes;Low;Few;No;1337315;Kris Waters;Yes;No;Low;No
129909;CoverLetterEmails.com;1.0;2;No;4;29/06/2018;29/06/2018 00:39:48;Friday;Yes;No;No;Medium;Medium;No;No;Long;No;Yes;No;No;0;No;No;Yes;1152895;Cornelius Griffin;Yes;Yes;Low;Few;No;1152895;Cornelius Griffin;Yes;Yes;Low;Yes
129912;Classic Thesaurus;1.0;1;No;7;29/06/2018;29/06/2018 01:15:42;Friday;Yes;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;515682;Alex Radyushin;No;No;Low;Few;No;515682;Alex Radyushin;No;No;Low;No
129918;Splashify v2;2.0;4;Yes;183;29/06/2018;29/06/2018 02:57:13;Friday;Yes;No;No;Medium;Medium;No;No;Medium;No;Yes;No;No;0;No;No;Yes;8707;Gilbert Pellegrom;Yes;Yes;Low;Satisfactory;Yes;8707;Gilbert Pellegrom;Yes;Yes;Low;Yes
129919;Maker Names;1.0;3;Yes;249;29/06/2018;29/06/2018 02:58:38;Friday;Yes;No;No;Short;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;3687;Mighty Alex;Yes;Yes;Low;Few;Yes;148688;Natasha Kirovska;Yes;Yes;Low;Yes
129920;Segway Drift W1;1.0;1;Yes;289;29/06/2018;30/06/2018 00:00:00;Saturday;No;No;Yes;Medium;Medium;No;No;Short;No;No;No;No;0;No;No;Yes;113123;Félipé Upperlife;Yes;Yes;Low;Few;Yes;693560;Daniel Séguin;No;No;Low;No
129922;HHMMSS;1.0;1;No;5;29/06/2018;29/06/2018 04:50:19;Friday;Yes;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;859979;NaveenKumar Namachivayam;Yes;Yes;Low;Few;No;859979;NaveenKumar Namachivayam;Yes;Yes;Low;No
129924;Drop It for Gutenberg;1.0;1;Yes;82;29/06/2018;30/06/2018 00:00:00;Saturday;No;No;Yes;Short;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;335623;Arun Sathiya;Yes;Yes;Low;Few;Yes;1337405;Riad Benguella;Yes;Yes;Low;No
129925;Astroid Joomla Template Framework;1.0;3;Yes;27;29/06/2018;30/06/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Long;No;No;No;Yes;1;No;No;No;837857;Naveen Kumar;Yes;Yes;Low;Few;Yes;837857;Naveen Kumar;Yes;Yes;Low;Yes
129927;Blockport;2.0;2;Yes;77;29/06/2018;29/06/2018 00:00:00;Friday;No;No;No;Long;Short;No;No;Short;No;Yes;No;Yes;1;No;No;Yes;638905;Pascal van Steen;Yes;Yes;Low;Few;Yes;1268618;Kai Bennink;No;No;Low;Yes
129930;Harper;1.0;4;Yes;165;29/06/2018;30/06/2018 00:00:00;Saturday;No;No;Yes;Medium;Short;No;No;Long;No;No;No;No;0;No;No;Yes;915881;Kim Walsh;Yes;Yes;Low;Few;Yes;915881;Kim Walsh;Yes;Yes;Low;Yes
129931;Macropedia;1.0;1;Yes;58;29/06/2018;30/06/2018 00:00:00;Saturday;No;No;Yes;Medium;Short;No;No;Long;No;No;No;Yes;2;No;No;No;1330412;Mansour Moufid;No;No;Low;Few;Yes;1330412;Mansour Moufid;No;No;Low;Yes
129932;CuriosityStream VR;1.0;2;Yes;65;30/06/2018;30/06/2018 00:00:00;Saturday;No;No;Yes;Long;Medium;No;No;Medium;No;Yes;No;Yes;1;No;No;Yes;163658;Chris Frantz;Yes;Yes;Low;Satisfactory;Yes;163658;Chris Frantz;Yes;Yes;Low;Yes
129935;Boltz;2.0;2;Yes;35;29/06/2018;01/07/2018 00:00:00;Sunday;No;No;Yes;Long;Medium;No;No;Medium;No;Yes;No;No;0;No;No;No;1051753;Arsala Bangash;No;Yes;Low;Few;Yes;1051753;Arsala Bangash;No;Yes;Low;Yes
129936;Bitcoin Bear Emojis;1.0;2;No;3;29/06/2018;29/06/2018 09:44:59;Friday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;179740;Bryan Edelman;Yes;Yes;Low;Satisfactory;No;179740;Bryan Edelman;Yes;Yes;Low;No
129937;Bitcoin Bull Emojis;1.0;2;No;2;29/06/2018;29/06/2018 09:51:16;Friday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;179740;Bryan Edelman;Yes;Yes;Low;Satisfactory;No;179740;Bryan Edelman;Yes;Yes;Low;No
