post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;positive_description_sentiment;negative_description_sentiment;discretized_positive_description_score;discretized_negative_description_score;discretized_neutral_description_score;text_description_length;sentence_length_in_the_description;bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;hunter_is_maker;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments;maker_positive_comment;maker_negative_comment;discretized_maker_positive_comment_score;discretized_maker_negative_comment_score;discretized_maker_neutral_comment_score;others_positive_comment;others_negative_comment;discretized_others_positive_comment_score;discretized_others_negative_comment_score;discretized_others_neutral_comment_score;topic
129636;Wise Theme for WordPress;1.0;2;No;3;25/06/2018;25/06/2018 11:13:48;Monday;No;Yes;No;3;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;315712;Scott Winterroth;Yes;Yes;Low;Low;No;Yes;315712;Scott Winterroth;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129639;ProductPro;2.0;5;Yes;173;26/06/2018;26/06/2018 00:01:00;Tuesday;Yes;No;No;3;-1;True;False;False;Long;Short;No;No;Short;No;Yes;No;Yes;1;No;No;Yes;1204492;Chris Sentz;Yes;No;Low;Low;No;Yes;1204492;Chris Sentz;Yes;No;Low;Yes;4;-3;True;True;False;1;-1;False;False;True;web development
129640;Foodies - Restaurant Locator;1.0;4;No;3;25/06/2018;25/06/2018 11:49:22;Monday;No;Yes;No;1;-1;False;False;True;Long;Long;No;No;Short;No;No;No;No;0;No;No;No;278573;Rene F;Yes;Yes;Low;Low;No;Yes;278573;Rene F;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129641;French Startups created in France who raised money in the US;1.0;1;No;4;25/06/2018;25/06/2018 11:50:24;Monday;No;Yes;No;2;-1;True;False;False;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1307626;Maxence Drummond;No;No;Low;Low;No;Yes;1307626;Maxence Drummond;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129650;DAppWorld;1.0;6;No;5;25/06/2018;25/06/2018 18:40:17;Monday;No;Yes;No;1;-1;False;False;True;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1329066;onesonce;No;No;Low;Low;No;Yes;1329066;onesonce;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;web development
129651;Pythonic;1.0;3;No;6;25/06/2018;25/06/2018 18:42:12;Monday;No;Yes;No;3;-1;True;False;False;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;Yes;151011;Dilmer Valecillos;Yes;Yes;Low;Medium;No;Yes;151011;Dilmer Valecillos;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
129652;RSS Reader;1.0;6;No;7;25/06/2018;25/06/2018 19:44:40;Monday;No;Yes;No;2;-2;True;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;147140;Meet Godhani;Yes;Yes;Low;Low;No;Yes;147140;Meet Godhani;Yes;Yes;Low;Yes;2;-2;True;True;False;1;-1;False;False;True;web development
129659;The Vue Handbook;1.0;1;No;11;26/06/2018;26/06/2018 00:00:23;Tuesday;Yes;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;Yes;1;No;No;No;68829;Flavio Copes;Yes;Yes;Low;Low;No;Yes;68829;Flavio Copes;Yes;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;creativity
129660;How Much Can You Make by Airbnb-ing Your Property?;1.0;6;Yes;108;26/06/2018;26/06/2018 02:48:31;Tuesday;Yes;Yes;No;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;Yes;3;No;No;No;1217356;Saksham Sharda;Yes;Yes;Low;Medium;No;Yes;1217356;Saksham Sharda;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
129662;Smartmockups 3.0;3.0;9;No;13;26/06/2018;26/06/2018 00:08:02;Tuesday;Yes;Yes;No;3;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;Yes;4;Yes;No;No;421317;Lukáš Zajíc;Yes;Yes;Low;Low;Yes;No;50049;Ondrej Nekvinda;Yes;Yes;Low;Yes;2;-1;True;False;False;4;-3;True;True;False;community
129663;Promoe 2.0;2.0;2;No;3;26/06/2018;26/06/2018 00:08:52;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Medium;No;No;Short;No;No;No;No;0;No;No;No;198991;Ryan Heybourn;Yes;Yes;Low;Medium;Yes;No;854082;Julian Silva;Yes;No;Low;Yes;3;-1;True;False;False;3;-1;True;False;False;community
129664;Maily McMailFace;1.0;5;Yes;292;26/06/2018;26/06/2018 00:49:34;Tuesday;Yes;Yes;No;1;-3;False;True;False;Short;Short;No;No;Medium;Yes;No;No;Yes;1;No;No;Yes;368871;Sohel Sanghani;Yes;Yes;Low;Low;Yes;No;445181;Dev Sanghani;No;No;Low;No;1;-1;False;False;True;5;-2;True;True;False;creativity
129667;HOFFMAN Watches;1.0;1;No;5;26/06/2018;26/06/2018 00:37:11;Tuesday;Yes;Yes;No;3;-1;True;False;False;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;48264;Gamal Helmy;Yes;Yes;Low;Low;No;No;651057;Will Hoffman;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129668;ProductVoice;1.0;3;No;4;26/06/2018;26/06/2018 00:54:00;Tuesday;Yes;Yes;No;3;-1;True;False;False;Medium;Short;No;No;Long;Yes;No;No;No;0;No;No;No;471;Axel Le Pennec;Yes;Yes;Low;Low;No;No;1268;Åke Brattberg 🇸🇪🔔;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129670;arrayOfConfs;1.0;4;No;6;26/06/2018;26/06/2018 01:11:34;Tuesday;Yes;Yes;No;1;-2;False;True;False;Long;Short;No;No;Long;Yes;Yes;No;Yes;1;No;No;No;1142883;Chris Tate;Yes;Yes;Low;Low;Yes;No;1142239;Crystal Tate;Yes;Yes;Low;No;1;-1;False;False;True;3;-3;True;True;False;creativity
129672;IGTV Video Downloader;1.0;2;Yes;53;26/06/2018;26/06/2018 06:52:09;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;641390;Hemant Mendiratta;Yes;Yes;Low;Medium;Yes;No;1116726;Akshay Thapliyal;Yes;Yes;Low;No;1;-1;False;False;True;3;-3;True;True;False;community
129675;ReviewMASHUP;1.0;1;No;3;26/06/2018;26/06/2018 02:00:39;Tuesday;Yes;No;No;1;-1;False;False;True;Medium;Medium;No;No;Medium;No;Yes;No;No;0;No;No;No;1187537;Manish Singh;No;No;Low;Low;No;Yes;1187537;Manish Singh;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;web development
129677;rest-hapi;1.0;5;No;9;26/06/2018;26/06/2018 02:32:35;Tuesday;Yes;Yes;No;4;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;Yes;3;No;No;No;1320261;Justin Headley;No;No;Low;Low;Yes;No;809006;Justin Headley;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
129679;Football Times;1.0;4;No;4;26/06/2018;26/06/2018 02:56:17;Tuesday;Yes;Yes;No;2;-1;True;False;False;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;No;507274;Shrey Jairath;No;No;Low;Low;No;Yes;507274;Shrey Jairath;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129680;Affinitweet;1.0;2;No;6;26/06/2018;26/06/2018 03:00:00;Tuesday;Yes;No;No;2;-2;True;True;False;Long;Medium;No;Yes;Short;No;No;No;No;0;No;No;No;1270892;Thomas Reichling;Yes;Yes;Low;Low;No;Yes;1270892;Thomas Reichling;Yes;Yes;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;web development
129681;NoteToScreen;1.0;3;No;5;26/06/2018;26/06/2018 03:28:35;Tuesday;Yes;Yes;No;2;-1;True;False;False;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;989413;Alex Studer;Yes;Yes;Low;Low;No;Yes;989413;Alex Studer;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
129686;Aware;4.0;1;Yes;77;26/06/2018;27/06/2018 00:00:00;Wednesday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;Yes;No;0;No;No;No;957781;Pushpak Chakraborty;No;No;Low;Low;No;Yes;957781;Pushpak Chakraborty;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129695;Rayz Pro Earphones;1.0;2;Yes;31;26/06/2018;26/06/2018 06:28:57;Tuesday;Yes;Yes;No;2;-2;True;True;False;Long;Short;No;No;Short;No;Yes;No;No;0;No;No;No;916028;Haris Memon;No;No;Low;Low;No;Yes;916028;Haris Memon;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129697;BUCKIT;1.0;3;Yes;113;26/06/2018;27/06/2018 00:00:00;Wednesday;No;No;No;1;-1;False;False;True;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1208622;Victor Lim;No;No;Low;Low;Yes;No;1334432;Paweł Łączny;No;No;Low;No;1;-1;False;False;True;3;-3;True;True;False;creativity
129698;Product Path;1.0;2;No;4;26/06/2018;26/06/2018 07:12:52;Tuesday;Yes;Yes;No;3;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;1291655;Addison Hoff;Yes;Yes;Low;Low;No;Yes;1291655;Addison Hoff;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
129704;USB93;1.0;1;No;11;26/06/2018;26/06/2018 08:46:05;Tuesday;Yes;Yes;No;3;-1;True;False;False;Long;Short;No;No;Long;No;Yes;Yes;Yes;6;No;No;No;623342;Jitesh Dugar;Yes;Yes;Low;Low;No;No;1240722;Syed Akhtar;No;No;Low;Yes;2;-2;True;True;False;1;-1;False;False;True;creativity
129706;Bnotes;1.0;4;No;23;26/06/2018;26/06/2018 09:21:29;Tuesday;No;Yes;No;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;177524;nicholas mohnacky;Yes;Yes;Low;Low;No;No;81302;Ben S. Stahlhood II;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129711;reOptimize;1.0;6;Yes;260;26/06/2018;27/06/2018 00:00:00;Wednesday;No;No;No;2;-3;True;True;False;Long;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;450448;Vadim Solovey;No;Yes;Low;Low;No;No;254228;Vadim Solovey;Yes;No;Low;No;1;-1;False;False;True;4;-3;True;True;False;creativity
129713;Trila;1.0;3;No;8;26/06/2018;26/06/2018 10:49:40;Tuesday;No;Yes;No;1;-2;False;True;False;Medium;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;No;347845;Dennis Ippel;Yes;Yes;Low;Low;No;Yes;347845;Dennis Ippel;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;web development
129715;Punchbowl;1.0;4;Yes;85;26/06/2018;27/06/2018 00:00:00;Wednesday;No;No;No;1;-2;False;True;False;Long;Short;No;No;Short;No;No;No;No;0;No;No;No;165374;Matt Douglas;Yes;Yes;Low;Low;No;Yes;165374;Matt Douglas;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
129718;Instagram Direct Video Chat;1.0;4;Yes;339;26/06/2018;27/06/2018 01:32:04;Wednesday;Yes;No;No;2;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;171282;Faisal Hassan;Yes;No;Low;Low;No;No;717671;Mike Krieger;No;No;Low;No;1;-1;False;False;True;4;-1;True;False;False;web development
129719;Qt Design Studio;1.0;3;No;4;26/06/2018;26/06/2018 13:30:20;Tuesday;No;Yes;No;1;-1;False;False;True;Medium;Medium;No;No;Short;No;Yes;No;No;0;No;No;No;47663;Raz Karmi;Yes;Yes;Low;Low;No;No;158699;Petref Saraci;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129723;Developerhub.io;1.0;2;Yes;233;26/06/2018;26/06/2018 17:13:43;Tuesday;No;Yes;No;3;-2;True;True;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1120244;Zaid Daba'een;Yes;Yes;Low;Low;No;Yes;1120244;Zaid Daba'een;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
129726;Cubiques;1.0;5;No;3;26/06/2018;26/06/2018 21:06:39;Tuesday;No;Yes;No;1;-1;False;False;True;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;151011;Dilmer Valecillos;Yes;Yes;Low;Medium;No;Yes;151011;Dilmer Valecillos;Yes;Yes;Low;Yes;5;-2;True;True;False;1;-1;False;False;True;creativity
129727;Cubiques 2;2.0;5;Yes;31;26/06/2018;27/06/2018 00:50:28;Wednesday;Yes;No;No;1;-2;False;True;False;Medium;Short;No;No;Long;No;Yes;No;No;0;No;No;No;151011;Dilmer Valecillos;Yes;Yes;Low;Medium;No;Yes;151011;Dilmer Valecillos;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
129728;Cubiques AR;1.0;5;No;3;26/06/2018;26/06/2018 21:19:57;Tuesday;No;Yes;No;5;-1;True;False;False;Medium;Medium;No;No;Short;No;Yes;No;No;0;No;No;No;151011;Dilmer Valecillos;Yes;Yes;Low;Medium;No;Yes;151011;Dilmer Valecillos;Yes;Yes;Low;Yes;5;-2;True;True;False;1;-1;False;False;True;creativity
129730;YourApparel for iOS;1.0;2;Yes;90;26/06/2018;27/06/2018 00:00:00;Wednesday;No;No;No;1;-1;False;False;True;Short;Medium;No;No;Short;No;No;No;Yes;1;No;No;Yes;419752;Angie;Yes;No;Low;Low;No;Yes;419752;Angie;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;web development
129737;Earsafe 👂🔊;1.0;3;No;11;27/06/2018;27/06/2018 00:02:47;Wednesday;Yes;No;No;1;-3;False;True;False;Medium;Short;No;Yes;Long;Yes;No;No;No;0;No;No;No;1054127;Kristóf Dombi;Yes;Yes;Low;Low;No;Yes;1054127;Kristóf Dombi;Yes;Yes;Low;Yes;4;-3;True;True;False;1;-1;False;False;True;community
129742;Ping Man;1.0;4;Yes;210;27/06/2018;27/06/2018 01:29:26;Wednesday;Yes;No;No;1;-1;False;False;True;Medium;Short;No;Yes;Medium;No;No;No;Yes;2;No;No;Yes;309719;Marie Denis;Yes;Yes;Low;Low;Yes;No;178935;Vincent Denise;Yes;Yes;Low;Yes;3;-2;True;True;False;4;-3;True;True;False;community
129743;DocuPop;1.0;3;No;6;27/06/2018;27/06/2018 00:42:44;Wednesday;Yes;No;No;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;680400;Tim van Dalen;Yes;No;Low;Low;No;No;803451;Yoran Sturkenboom;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129744;TitanEmbeds;1.0;4;No;5;27/06/2018;27/06/2018 00:47:48;Wednesday;Yes;No;No;2;-2;True;True;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1331097;EndenDragon;Yes;Yes;Low;Low;No;Yes;1331097;EndenDragon;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129747;Mnmllist;1.0;1;Yes;478;27/06/2018;27/06/2018 03:44:10;Wednesday;Yes;No;No;1;-1;False;False;True;Short;Medium;No;No;Short;No;No;No;No;0;No;No;Yes;277139;Manu;Yes;Yes;Low;Low;Yes;No;1335210;Carl MH Barenbrug;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
129750;Orcaso 2.0;2.0;5;Yes;193;27/06/2018;27/06/2018 02:49:19;Wednesday;Yes;No;No;1;-2;False;True;False;Long;Medium;No;No;Medium;No;No;No;Yes;1;No;No;No;1297420;Deepak kumar;Yes;Yes;Low;Low;No;Yes;1297420;Deepak kumar;Yes;Yes;Low;Yes;3;-3;True;True;False;1;-1;False;False;True;creativity
129752;Monster Messenger;1.0;5;Yes;40;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;2;-3;True;True;False;Short;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1331844;Jérôme SERRE;No;No;Low;Low;No;No;493206;Lucie Allavena;Yes;No;Low;No;1;-1;False;False;True;2;-2;True;True;False;web development
129753;Progression FYI;1.0;2;No;2;27/06/2018;27/06/2018 01:54:03;Wednesday;Yes;No;No;1;-1;False;False;True;Medium;Long;No;No;Long;No;No;No;No;0;No;No;No;709481;Avi Ashkenazi;Yes;Yes;Low;Low;No;No;80058;Jonny Burch;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129755;Binary Converter;1.0;4;No;3;27/06/2018;27/06/2018 02:24:30;Wednesday;Yes;No;No;2;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;262544;Sylvain Saurel;Yes;Yes;Low;Medium;No;Yes;262544;Sylvain Saurel;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129759;GoldenHour.One 2.0;2.0;3;Yes;162;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;2;-1;True;False;False;Medium;Short;No;No;Long;No;Yes;No;No;0;No;No;No;619940;Hana Blackbird;Yes;No;Low;Low;No;Yes;619940;Hana Blackbird;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;community
129764;NOVA — MMORTS;1.0;2;No;3;27/06/2018;27/06/2018 04:29:45;Wednesday;Yes;No;No;1;-2;False;True;False;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1097095;Cheikh Seck;No;No;Low;Low;No;Yes;1097095;Cheikh Seck;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129773;the Forge;1.0;8;No;10;27/06/2018;27/06/2018 06:14:08;Wednesday;Yes;No;No;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;1304597;Christopher Washburn;No;Yes;Low;Low;No;Yes;1304597;Christopher Washburn;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129775;TrendSpider;1.0;3;No;3;27/06/2018;27/06/2018 06:28:37;Wednesday;Yes;No;No;2;-1;True;False;False;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;1332177;Dan Ushman;No;Yes;Low;Low;No;Yes;1332177;Dan Ushman;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129776;Teampage;2.0;1;Yes;309;02/07/2018;02/07/2018 00:02:00;Monday;Yes;Yes;No;2;-2;True;True;False;Long;Short;No;Yes;Medium;No;No;No;No;0;No;No;Yes;4877;Yvo Schaap;Yes;Yes;Low;Medium;No;Yes;4877;Yvo Schaap;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
129777;Pixelgram;1.0;2;No;119;27/06/2018;27/06/2018 07:00:11;Wednesday;Yes;No;No;2;-2;True;True;False;Long;Medium;No;No;Medium;No;No;No;Yes;1;No;No;No;1322172;John Bukhinchenko;No;No;Low;Low;No;Yes;1322172;John Bukhinchenko;No;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;web development
129778;How We Crafted Art Magazine;1.0;4;Yes;50;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;4;-1;True;False;False;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;115336;Emil Villumsen;Yes;Yes;Low;Low;No;Yes;115336;Emil Villumsen;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
129779;DUO by Mobile Pixels;1.0;1;Yes;123;27/06/2018;27/06/2018 07:05:37;Wednesday;Yes;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;Yes;5;No;No;No;270;Joel Andren;Yes;Yes;Low;Low;No;No;1334777;Jack Yao;Yes;No;Low;Yes;3;-3;True;True;False;4;-2;True;True;False;web development
129780;Dita Grotesk Mono;1.0;4;No;3;27/06/2018;27/06/2018 07:18:04;Wednesday;Yes;No;No;4;-1;True;False;False;Long;Short;No;No;Long;No;No;Yes;No;0;No;No;No;943291;Sujan Sundareswaran;Yes;Yes;Low;Low;No;Yes;943291;Sujan Sundareswaran;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129783;Microlearn;1.0;1;No;3;27/06/2018;27/06/2018 07:31:24;Wednesday;Yes;No;No;2;-1;True;False;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1329344;Niels Albjerg Kristiansen;No;Yes;Low;Low;No;Yes;1329344;Niels Albjerg Kristiansen;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129785;123Qwerty;1.0;2;No;3;27/06/2018;27/06/2018 08:06:56;Wednesday;Yes;No;No;3;-1;True;False;False;Long;Short;No;No;Short;No;No;No;No;0;No;No;No;1058793;Ralph Lasry;No;No;Low;Low;No;No;1334889;Joseph Tesler;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129786;Do You Have Big Dick Energy?;1.0;1;No;3;27/06/2018;27/06/2018 08:15:03;Wednesday;Yes;No;No;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;195055;Daniel Greenberg;Yes;Yes;Low;Medium;No;Yes;195055;Daniel Greenberg;Yes;Yes;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;community
129787;Backlinko;1.0;3;No;3;27/06/2018;27/06/2018 08:43:46;Wednesday;Yes;No;No;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;989962;Afshana Diya;Yes;Yes;Low;Low;No;No;249657;Brian Dean;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129791;Brush Ninja;1.0;2;Yes;260;28/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;No;0;No;No;Yes;3591;Ugur Kaner;Yes;Yes;Low;Low;No;No;88447;Ben Gillbanks;Yes;Yes;Low;Yes;3;-4;True;True;False;4;-2;True;True;False;web development
129795;Gargantuan Orangutan;1.0;1;No;5;27/06/2018;27/06/2018 09:28:10;Wednesday;No;No;No;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;1314480;Jay Kellett;No;Yes;Low;Low;No;Yes;1314480;Jay Kellett;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
129798;LrTag;1.0;3;No;2;27/06/2018;27/06/2018 11:16:01;Wednesday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Long;No;No;No;Yes;1;No;No;No;322090;Dan Osipov;Yes;Yes;Low;Low;No;Yes;322090;Dan Osipov;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129800;AdLottery;1.0;2;Yes;39;27/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;No;0;No;No;Yes;459552;Bojan Savikj;Yes;No;Low;Low;Yes;No;97013;Marcus;Yes;Yes;Low;Yes;1;-1;False;False;True;2;-1;True;False;False;creativity
129801;Pop Charts: 100 Iconic Song Lyrics Visualized;1.0;3;No;7;27/06/2018;27/06/2018 14:21:28;Wednesday;No;No;No;1;-1;False;False;True;Short;Short;Yes;No;Long;No;No;No;Yes;1;No;No;No;820835;David Klein;No;No;Low;Low;No;No;1244247;Katrina McHugh;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129803;Presentations 2.0;2.0;3;Yes;139;28/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;1;-1;False;False;True;Long;Medium;No;No;Long;No;No;No;Yes;4;No;No;Yes;978323;Sandip Patel;Yes;Yes;Low;Low;No;Yes;978323;Sandip Patel;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;web development
129804;Authenticating.com;1.0;2;No;3;27/06/2018;27/06/2018 16:58:53;Wednesday;No;No;No;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;118847;Steven Ward;Yes;Yes;Low;Low;No;Yes;118847;Steven Ward;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
129805;2 Redesign Transformations every day;1.0;1;Yes;148;28/06/2018;28/06/2018 00:00:00;Thursday;No;No;No;3;-1;True;False;False;Long;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1103354;Akram Art;No;No;Low;Low;No;Yes;1103354;Akram Art;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129807;HoroscopeDaily;1.0;2;No;3;27/06/2018;27/06/2018 18:08:53;Wednesday;No;No;No;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1330596;Christian Oluchukwu;No;No;Low;Low;No;Yes;1330596;Christian Oluchukwu;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129809;The Fidj;1.0;7;Yes;23;27/06/2018;28/06/2018 02:49:19;Thursday;Yes;No;No;2;-2;True;True;False;Long;Short;No;No;Long;No;Yes;No;No;0;No;No;No;670375;Josh Sears;No;Yes;Low;Low;No;Yes;670375;Josh Sears;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129810;Passingnotes;1.0;4;No;4;27/06/2018;27/06/2018 19:45:07;Wednesday;No;No;No;2;-2;True;True;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;845408;Miguel Stevens;No;Yes;Low;Low;No;No;109113;Miguel Stevens;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
129813;Instagram Lite;1.0;3;Yes;121;28/06/2018;28/06/2018 03:23:41;Thursday;Yes;No;No;2;-1;True;False;False;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;989962;Afshana Diya;Yes;Yes;Low;Low;Yes;No;717671;Mike Krieger;No;No;Low;No;1;-1;False;False;True;4;-2;True;True;False;community
129816;IGTV Video Resizer;1.0;3;Yes;117;28/06/2018;28/06/2018 01:23:15;Thursday;Yes;No;No;1;-3;False;True;False;Short;Short;No;No;Short;No;No;No;Yes;1;No;No;No;148824;Kovács Máté;Yes;Yes;Low;Low;No;Yes;148824;Kovács Máté;Yes;Yes;Low;Yes;5;-1;True;False;False;1;-1;False;False;True;web development
129817;Cryptobroom;1.0;1;Yes;35;28/06/2018;28/06/2018 04:11:14;Thursday;Yes;No;No;1;-1;False;False;True;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1010154;Tim Van de Vathorst;No;Yes;Low;Low;No;Yes;1010154;Tim Van de Vathorst;No;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
129818;💰Millennial Money Management;1.0;1;No;8;28/06/2018;28/06/2018 00:02:34;Thursday;Yes;No;No;1;-1;False;False;True;Medium;Short;No;Yes;Long;Yes;No;No;Yes;1;No;No;Yes;1301425;Kieran Glover 💻;Yes;Yes;Low;Low;Yes;No;892242;Kieran Glover;Yes;Yes;Low;No;1;-1;False;False;True;3;-1;True;False;False;community
129819;shotsnapp;1.0;2;Yes;798;28/06/2018;28/06/2018 02:01:04;Thursday;Yes;No;No;3;-1;True;False;False;Short;Medium;No;No;Medium;No;No;No;Yes;1;No;No;Yes;80321;Gaddafi Rusli;Yes;Yes;Low;Low;No;Yes;80321;Gaddafi Rusli;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;community
