version;tags_number;is_featured;score;is_best_time_to_launch;is_best_day_to_launch;is_weekend;positive_description_sentiment;negative_description_sentiment;text_description_length;sentence_length_in_the_description;bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;maker_has_twitter;maker_has_website;maker_followers;maker_started_comment_thread;maker_comment_ratio;thread_length;hunter_is_maker;maker_positive_comment;maker_negative_comment;others_positive_comment;others_negative_comment;topic
-0.252493183220168;0.5463017830185046;Yes;-0.4602969286898872;No;No;No;True;False;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;No;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;Yes;Yes;No;True;True;Long;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;2.197343713981009;No;-0.57790005477379;Yes;Yes;No;False;False;Long;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;web development
-0.252493183220168;1.646996403660174;Yes;-0.366214427822765;Yes;Yes;No;False;True;Long;Medium;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;No;Yes;Yes;Low;Yes;1.084700713654175;-0.3176749089479166;No;True;True;False;False;community
-0.252493183220168;0.5463017830185046;Yes;0.6882936027295635;Yes;Yes;No;False;False;Long;Medium;No;No;Short;No;No;No;Yes;0.6507938291863145;No;No;Yes;No;No;Low;Low;Yes;No;No;Low;Yes;0.13114035364044233;2.732176671098538;No;True;True;True;True;community
-0.252493183220168;0.5463017830185046;No;-0.5857402631793835;Yes;Yes;No;False;False;Short;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;Yes;Yes;No;True;False;Long;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.57790005477379;Yes;Yes;No;False;True;Short;Short;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;0.5463017830185046;Yes;0.3276440160722616;No;No;No;True;False;Medium;Short;No;No;Long;No;Yes;No;Yes;0.6507938291863145;No;No;No;No;Yes;Low;Low;Yes;No;Yes;Low;Yes;1.084700713654175;-0.3176749089479166;Yes;True;True;False;False;community
-0.252493183220168;-1.6550874582648343;No;-0.5739799505709933;Yes;Yes;No;True;False;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;No;-0.5700598463681965;Yes;Yes;No;False;False;Long;Long;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;community
-0.252493183220168;-0.004045527302330114;Yes;-0.12708807145216258;Yes;No;No;True;True;Long;Short;No;Yes;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.5718651352322992;Yes;True;True;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;0.5863708934568478;No;No;No;True;False;Medium;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;1.4614051794125151;Yes;True;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;-0.46421703289268396;No;No;No;True;False;Long;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;False;False;False;community
1.1330326542369504;-1.1047401479439996;Yes;-0.42501599086471636;No;No;No;True;True;Medium;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;web development
-0.252493183220168;1.646996403660174;Yes;-0.35837421941717146;Yes;No;No;True;True;Long;Medium;No;No;Medium;Yes;No;No;Yes;0.6507938291863145;No;No;No;No;No;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;0.5463017830185046;Yes;0.7118142279463441;Yes;No;No;True;False;Long;Medium;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;Yes;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;0.44478798606369696;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;Yes;Yes;No;True;False;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;Yes;-0.4524567202842937;No;No;No;True;True;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5896603673821803;No;Yes;No;True;True;Long;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.57790005477379;No;Yes;No;False;True;Long;Medium;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;No;-0.5896603673821803;No;Yes;No;True;False;Long;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Medium;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.5896603673821803;No;Yes;No;True;False;Long;Short;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Medium;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.5857402631793835;No;Yes;No;True;True;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;-0.30741286478081353;Yes;No;No;True;False;Medium;Short;No;Yes;Short;No;No;No;Yes;1.7709192665741462;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;1.3059688634916158;0.3177108368950947;Yes;True;True;False;False;creativity
-0.252493183220168;-0.004045527302330114;No;-0.5896603673821803;No;Yes;No;False;True;Medium;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
3.9040843291511877;2.7476910243018433;Yes;1.1351854818483942;No;No;No;True;False;Medium;Medium;No;No;Medium;No;No;No;Yes;1.7709192665741462;No;No;No;Yes;No;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.19059775977931434;No;False;False;True;False;creativity
-0.252493183220168;0.5463017830185046;Yes;-0.38973505303954553;No;No;No;False;True;Medium;Medium;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;-0.19059775977931434;No;False;False;True;True;community
-0.252493183220168;-1.1047401479439996;No;-0.57790005477379;No;Yes;No;False;False;Short;Short;Yes;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;0.033636200862504594;Yes;No;No;True;False;Short;Short;No;No;Long;Yes;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;Yes;0.5680984646639596;-0.19059775977931434;Yes;True;False;False;False;community
-0.252493183220168;1.0966490933393394;Yes;0.1512393269464074;Yes;No;No;True;True;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;0.8910136077040343;1.4614051794125151;Yes;True;True;False;False;community
-0.252493183220168;-0.004045527302330114;No;0.2100408899883588;Yes;No;No;True;True;Long;Short;No;No;Long;Yes;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.19059775977931434;No;True;True;True;False;creativity
-0.252493183220168;-1.6550874582648343;Yes;-0.4406964076759034;Yes;No;No;False;False;Short;Short;No;No;Long;No;Yes;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Medium;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.2642917185500492;Yes;No;No;False;False;Medium;Short;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;Yes;Yes;No;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.44475205811651886;No;False;False;True;True;web development
-0.252493183220168;0.5463017830185046;No;-0.5857402631793835;Yes;No;No;False;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;0.5463017830185046;No;-0.5857402631793835;Yes;No;No;True;False;Long;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;No;-0.5818201589765868;Yes;No;No;True;False;Short;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;No;-0.57790005477379;Yes;No;No;True;True;Long;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;Yes;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.06352061061071207;Yes;True;True;False;False;web development
-0.252493183220168;-1.1047401479439996;No;-0.5661397421653998;Yes;No;No;True;True;Medium;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Medium;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.5818201589765868;Yes;No;No;False;False;Short;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;0.2570821404219199;No;No;No;True;False;Long;Medium;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.3176749089479166;No;False;False;True;True;creativity
-0.252493183220168;-0.5543928376231648;No;-0.57790005477379;Yes;No;No;True;False;Medium;Medium;No;No;Medium;Yes;No;Yes;Yes;0.6507938291863145;No;No;No;No;No;Low;Low;Yes;No;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;No;False;False;True;False;creativity
5.151057582862594;-1.1047401479439996;No;-0.5739799505709933;Yes;No;No;True;True;Long;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;No;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.5857402631793835;Yes;No;No;False;False;Short;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;Yes;-0.381894844633952;No;No;No;True;False;Long;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.19059775977931434;Yes;True;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5543794295570095;Yes;No;No;True;True;Long;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;web development
-0.252493183220168;0.5463017830185046;No;-0.546539221151416;Yes;No;No;False;False;Short;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;Yes;No;No;False;False;Short;Short;Yes;No;Medium;No;No;Yes;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;-0.4093355740535293;No;No;No;False;False;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.19059775977931434;No;True;False;True;True;creativity
-0.252493183220168;-0.5543928376231648;Yes;0.190440368974375;Yes;No;No;True;False;Long;Medium;No;No;Long;No;No;Yes;Yes;8.491671890901138;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;1.2072508810753106;Yes;True;False;False;False;web development
-0.252493183220168;-0.004045527302330114;Yes;1.6055979861840055;No;No;No;True;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.953096582738106;Yes;True;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.57790005477379;No;No;No;False;False;Short;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-1.6550874582648343;No;-0.5896603673821803;No;No;No;False;False;Short;Medium;No;No;Long;No;No;Yes;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;No;-0.5700598463681965;No;No;No;False;False;Medium;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Medium;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;web development
-0.252493183220168;-0.5543928376231648;No;-0.5818201589765868;No;No;No;False;False;Short;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;-0.3113329689836103;No;No;No;True;False;Medium;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;True;False;False;creativity
-0.252493183220168;0.5463017830185046;No;-0.5857402631793835;No;No;No;False;False;Short;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;-0.4014953656479358;Yes;Yes;No;True;False;Long;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;1.084700713654175;-0.3176749089479166;Yes;True;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;-0.33877369840318766;No;No;No;True;False;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;No;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;web development
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;No;No;No;False;False;Short;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5818201589765868;No;No;No;True;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-1.1047401479439996;No;-0.37797474043115525;No;No;No;True;True;Long;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;Yes;-0.060446300004617655;No;No;No;False;False;Short;Short;No;No;Long;Yes;Yes;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Medium;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;Yes;-0.35837421941717146;No;No;No;True;True;Long;Medium;No;Yes;Medium;Yes;Yes;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;No;True;False;True;True;creativity
-0.252493183220168;1.0966490933393394;Yes;-0.14276848826334962;No;No;No;False;False;Long;Medium;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.5818201589765868;No;No;No;False;True;Long;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;No;-0.5857402631793835;No;No;No;True;True;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;1.0966490933393394;Yes;0.44132703795336764;Yes;No;No;True;False;Medium;Short;No;No;Medium;No;No;No;Yes;1.7709192665741462;No;No;No;Yes;No;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.3177108368950947;No;True;False;True;True;web development
-0.252493183220168;-0.5543928376231648;Yes;-0.14668859246614638;No;No;No;False;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5661397421653998;Yes;No;No;False;False;Long;Short;No;No;Medium;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;Yes;1.084700713654175;-0.06352061061071207;No;True;True;True;False;community
-0.252493183220168;-0.5543928376231648;No;-0.4877376581094645;Yes;No;No;True;False;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;No;Yes;Yes;Low;Yes;0.30995228985361223;-0.06352061061071207;No;True;False;True;False;creativity
-0.252493183220168;1.0966490933393394;Yes;-0.4132556782563261;No;No;No;False;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-1.1047401479439996;No;-0.562219637962603;Yes;No;No;True;False;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;Yes;No;No;True;True;Medium;Short;No;No;Medium;Yes;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;No;False;False;True;True;creativity
-0.252493183220168;-0.5543928376231648;Yes;-0.37013453202556174;Yes;No;No;True;True;Long;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;No;-0.5700598463681965;Yes;No;No;True;False;Medium;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
1.1330326542369504;0.5463017830185046;Yes;0.10419807651284628;No;No;No;False;False;Short;Short;No;No;Short;Yes;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.06355653855789019;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;Yes;-0.4210958866619196;Yes;No;No;True;False;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;1.084700713654175;-0.3176749089479166;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;0.5001286009953191;No;No;No;True;False;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;True;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.57790005477379;Yes;No;No;False;False;Medium;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;No;False;False;True;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;-0.0957272378297885;No;No;No;False;False;Short;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.06352061061071207;No;False;False;True;True;creativity
-0.252493183220168;-1.1047401479439996;Yes;-0.41717578245912285;No;No;No;True;False;Long;Short;No;Yes;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;False;False;False;web development
-0.252493183220168;-1.1047401479439996;Yes;0.6843734985267668;No;No;No;False;True;Long;Short;No;No;Long;No;No;Yes;No;-0.46933160820151737;No;No;No;No;No;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;2.0967909252555263;Yes;True;True;False;False;community
-0.252493183220168;-0.004045527302330114;Yes;0.21788109839395234;No;No;No;True;True;Long;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.6989422844009014;Yes;True;True;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;No;No;No;True;True;Medium;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;No;-0.57790005477379;No;No;No;True;False;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.562219637962603;No;No;No;True;False;Medium;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;Yes;No;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;False;False;False;False;web development
-0.252493183220168;-0.004045527302330114;Yes;-0.04868598739622738;No;No;No;True;True;Long;Medium;No;Yes;Long;No;No;No;Yes;1.7709192665741462;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;1.0966490933393394;No;-0.16628911348013017;No;No;No;True;False;Short;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;1.084700713654175;-0.3176749089479166;Yes;True;False;False;False;web development
-0.252493183220168;-0.004045527302330114;Yes;2.5777838284776022;Yes;No;No;True;False;Long;Medium;No;Yes;Long;Yes;No;No;Yes;1.7709192665741462;No;No;Yes;Yes;No;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;3.748793864447356;No;True;False;True;True;creativity
-0.252493183220168;-0.004045527302330114;No;-0.5818201589765868;No;No;No;False;True;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.5896603673821803;No;No;No;True;True;Long;Short;No;No;Long;Yes;No;No;Yes;0.6507938291863145;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;0.5463017830185046;Yes;-0.2917324479696265;No;No;No;False;False;Short;Short;No;No;Medium;Yes;Yes;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;No;True;True;False;False;creativity
-0.252493183220168;0.5463017830185046;No;-0.5896603673821803;No;No;No;True;False;Medium;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
